Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level (1-10)
S2328,Fatima,Wilson,student1328@univ.edu,Male,23,CS,39.82,98.96,40.07,85.86,62.55,14.7,92.31,65.7417,D,26.0,Yes,Yes,Master's,High,10
S2329,Karim,Johnson,student1329@univ.edu,Female,22,CS,62.81,90.66,49.21,61.37,78.18,44.0,67.59,65.1683,D,10.0,No,No,Master's,High,6
S2330,Ahmed,Moore,student1330@univ.edu,Male,24,Business,99.54,81.2,83.3,60.07,75.04,75.5,47.75,70.4767,C,19.0,No,No,High School,High,7
S2331,Ali,Miller,student1331@univ.edu,Male,20,Mathematics,32.18,78.57,83.35,68.84,81.14,28.0,67.55,67.9083,D,25.5,No,Yes,High School,Medium,4
S2332,Noor,Williams,student1332@univ.edu,Female,24,Engineering,89.04,52.82,98.0,95.74,54.32,9.2,88.72,66.4667,D,27.9,Yes,No,Bachelor's,Medium,3
S2333,Michael,Anderson,student1333@univ.edu,Female,22,Mathematics,73.6,75.62,41.4,71.02,57.64,13.4,83.5,57.0967,F,8.2,No,Yes,None,High,9
S2334,Fatima,Williams,student1334@univ.edu,Male,20,Engineering,63.01,89.65,43.4,85.42,89.83,97.8,58.98,77.5133,C,9.6,No,Yes,Master's,Medium,8
S2335,Fatima,Taylor,student1335@univ.edu,Female,19,Mathematics,59.45,58.84,52.15,76.24,99.44,87.9,72.68,74.5417,C,19.5,Yes,No,Bachelor's,Medium,9
S2336,Emma,Anderson,student1336@univ.edu,Male,23,Mathematics,72.18,73.47,58.15,75.5,80.43,71.2,63.44,70.365,C,13.3,Yes,No,None,Medium,4
S2337,Lisa,Williams,student1337@univ.edu,Male,18,Mathematics,57.9,49.06,75.62,84.06,59.02,93.6,87.18,74.7567,C,18.9,No,Yes,High School,Low,10
S2338,Zeina,Lee,student1338@univ.edu,Female,19,Engineering,87.08,41.59,89.65,50.35,70.09,71.5,90.99,69.0283,D,18.7,Yes,Yes,None,High,3
S2339,John,Harris,student1339@univ.edu,Male,20,Mathematics,68.73,93.61,53.43,95.26,75.57,93.0,66.2,79.5117,C,10.5,No,Yes,Bachelor's,High,6
S2340,Liam,Jackson,student1340@univ.edu,Female,23,Mathematics,65.77,64.83,71.11,86.48,61.26,97.4,60.3,73.5633,C,21.3,Yes,No,None,Low,2
S2341,Karim,Jones,student1341@univ.edu,Male,19,Business,53.05,77.93,80.88,88.38,72.0,90.5,61.45,78.5233,C,20.0,No,Yes,Master's,High,5
S2342,James,Davis,student1342@univ.edu,Female,23,Engineering,37.33,44.58,43.83,94.39,97.55,65.1,82.09,71.2567,C,23.1,Yes,No,High School,Low,7
S2343,Jennifer,White,student1343@univ.edu,Male,23,Mathematics,87.34,86.59,76.1,87.18,79.14,43.8,92.36,77.5283,C,19.3,Yes,Yes,Bachelor's,High,5
S2344,Layla,Wilson,student1344@univ.edu,Female,24,Business,48.44,98.58,74.47,64.67,95.75,99.0,89.16,86.9383,B,13.9,No,No,High School,Low,7
S2345,Omar,Johnson,student1345@univ.edu,Female,25,Engineering,83.09,70.36,52.5,55.95,79.11,49.8,67.18,62.4833,D,27.7,Yes,No,Bachelor's,Low,9
S2346,Michael,Lee,student1346@univ.edu,Male,18,Engineering,69.55,45.32,73.55,96.09,83.09,64.3,99.76,77.0183,C,8.3,Yes,No,High School,Medium,6
S2347,Emma,Lee,student1347@univ.edu,Female,22,Engineering,70.82,87.83,41.44,73.33,60.37,29.2,63.06,59.205,F,15.2,No,No,Bachelor's,High,2
S2348,Jessica,Thompson,student1348@univ.edu,Female,22,CS,94.51,69.22,84.44,96.17,80.49,42.5,66.52,73.2233,C,11.4,Yes,Yes,High School,High,2
S2349,Michael,Thompson,student1349@univ.edu,Male,22,CS,45.95,85.79,90.27,83.38,69.33,88.9,82.31,83.33,B,9.1,Yes,No,None,Medium,1
S2350,Amira,Johnson,student1350@univ.edu,Male,24,Business,76.51,99.82,98.27,88.53,51.43,15.2,97.7,75.1583,C,19.8,Yes,No,Bachelor's,Low,9
S2351,Omar,Jackson,student1351@univ.edu,Female,25,Mathematics,38.62,84.78,99.4,70.69,97.63,0.1,99.84,75.4067,C,22.9,Yes,No,Bachelor's,Low,3
S2352,Layla,Johnson,student1352@univ.edu,Male,21,Business,72.96,72.65,44.34,99.43,86.26,97.2,73.22,78.85,C,27.0,No,No,High School,Low,8
S2353,William,Clark,student1353@univ.edu,Male,23,Engineering,74.5,56.56,64.22,63.72,51.35,16.4,54.72,51.1617,F,26.0,Yes,No,Master's,Medium,6
S2354,Robert,Moore,student1354@univ.edu,Male,24,CS,37.7,63.02,69.38,56.41,60.91,56.8,86.94,65.5767,D,12.0,No,No,Master's,High,3
S2355,Zeina,Jones,student1355@univ.edu,Female,25,Mathematics,89.56,55.76,45.56,80.39,51.32,92.7,98.12,70.6417,C,27.7,No,Yes,Bachelor's,High,6
S2356,Sarah,Brown,student1356@univ.edu,Male,22,Business,94.78,55.35,72.96,74.06,59.03,91.1,53.72,67.7033,D,2.0,No,Yes,Bachelor's,Low,5
S2357,Jessica,Wilson,student1357@univ.edu,Female,19,Business,78.06,57.54,89.77,57.44,54.64,26.1,86.9,62.065,D,14.8,No,No,Bachelor's,Low,3
S2358,Noor,Williams,student1358@univ.edu,Female,18,Business,49.98,66.45,79.04,71.25,75.69,5.2,71.7,61.555,D,12.5,Yes,Yes,High School,High,9
S2359,Emily,Miller,student1359@univ.edu,Male,22,Engineering,70.76,59.47,96.3,62.51,71.66,53.5,50.25,65.615,D,4.9,Yes,No,High School,High,8
S2360,Ahmed,Davis,student1360@univ.edu,Female,23,Mathematics,51.08,59.84,67.25,52.64,82.12,65.2,40.14,61.1983,D,26.2,Yes,Yes,High School,Medium,5
S2361,Ali,Garcia,student1361@univ.edu,Male,24,CS,33.7,51.71,51.1,75.11,93.71,97.7,81.48,75.135,C,11.4,Yes,No,Bachelor's,Low,5
S2362,Amira,Smith,student1362@univ.edu,Male,22,Engineering,31.91,64.53,42.2,65.75,62.8,73.9,73.98,63.86,D,2.5,No,No,Bachelor's,Low,9
S2363,Sara,Johnson,student1363@univ.edu,Male,20,Business,32.62,99.47,53.93,98.87,56.52,66.5,42.83,69.6867,D,12.6,Yes,Yes,High School,Low,2
S2364,Karim,Garcia,student1364@univ.edu,Female,22,Engineering,45.65,46.06,53.67,58.72,59.08,37.9,98.37,58.9667,F,24.3,Yes,Yes,Master's,Medium,7
S2365,Yusuf,Moore,student1365@univ.edu,Female,20,Engineering,51.3,70.04,57.9,90.21,80.47,42.8,40.3,63.62,D,9.4,No,No,Bachelor's,Medium,3
S2366,Amira,Davis,student1366@univ.edu,Female,21,Mathematics,82.52,78.2,68.41,95.25,91.05,27.7,74.37,72.4967,C,19.8,No,Yes,None,Low,6
S2367,Michael,Brown,student1367@univ.edu,Female,20,Mathematics,98.73,64.26,88.84,78.14,53.32,48.8,93.83,71.1983,C,28.9,No,Yes,High School,High,7
S2368,Robert,Moore,student1368@univ.edu,Male,22,Mathematics,84.79,62.17,54.95,92.45,84.9,15.9,92.69,67.1767,D,23.8,No,No,None,High,6
S2369,Yusuf,Miller,student1369@univ.edu,Female,21,Mathematics,38.91,78.03,85.95,77.57,66.95,25.0,57.38,65.1467,D,26.6,No,No,Bachelor's,Medium,2
S2370,Sarah,Harris,student1370@univ.edu,Male,20,Mathematics,90.44,81.87,65.1,59.83,81.26,93.1,59.44,73.4333,C,8.0,No,No,Master's,High,7
S2371,John,Thompson,student1371@univ.edu,Male,24,CS,57.53,72.3,57.76,73.52,81.95,61.6,85.12,72.0417,C,23.2,Yes,No,High School,Medium,4
S2372,Yusuf,Martin,student1372@univ.edu,Male,19,Mathematics,92.79,70.92,51.8,73.1,51.46,2.3,88.38,56.3267,F,15.3,No,Yes,None,High,3
S2373,Karim,Williams,student1373@univ.edu,Male,22,Mathematics,87.02,97.54,94.23,50.95,94.81,38.7,56.51,72.1233,C,7.8,Yes,Yes,Master's,Medium,4
S2374,Fatima,Moore,student1374@univ.edu,Female,24,Engineering,52.63,56.68,48.65,78.91,91.57,16.4,90.55,63.7933,D,10.3,No,Yes,Bachelor's,High,2
S2375,William,Johnson,student1375@univ.edu,Female,18,Engineering,57.68,74.36,70.34,83.25,99.67,11.0,78.52,69.5233,D,21.7,No,No,None,Low,10
S2376,Robert,White,student1376@univ.edu,Male,24,Engineering,45.29,53.24,46.66,55.24,69.48,17.0,87.12,54.79,F,18.0,Yes,No,Bachelor's,High,10
S2377,James,Thompson,student1377@univ.edu,Male,19,Engineering,45.85,56.33,56.31,73.81,83.29,83.3,79.41,72.075,C,7.7,No,Yes,Master's,Low,10
S2378,Jennifer,Wilson,student1378@univ.edu,Male,18,CS,90.55,69.62,52.99,53.7,62.55,54.4,46.22,56.58,F,2.3,No,Yes,High School,Low,5
S2379,Zeina,Jones,student1379@univ.edu,Male,20,Mathematics,89.73,95.55,64.25,77.21,51.65,96.5,92.57,79.6217,C,18.9,Yes,No,Bachelor's,Low,4
S2380,James,Martin,student1380@univ.edu,Female,22,Business,92.17,99.78,52.57,59.87,71.27,69.5,73.93,71.1533,C,20.8,No,Yes,Bachelor's,High,7
S2381,Liam,Brown,student1381@univ.edu,Female,25,CS,89.86,93.03,87.44,55.8,93.85,78.3,45.87,75.715,C,21.1,Yes,Yes,Master's,Medium,1
S2382,Ali,Martin,student1382@univ.edu,Male,22,CS,38.35,90.42,67.56,81.6,65.86,90.9,96.03,82.0617,B,4.1,Yes,No,None,High,6
S2383,Emily,Thomas,student1383@univ.edu,Female,24,Engineering,72.36,54.33,87.32,53.98,95.9,49.9,76.88,69.7183,D,5.1,No,Yes,Master's,Low,4
S2384,Zeina,Johnson,student1384@univ.edu,Male,23,Business,91.39,44.57,54.25,96.0,60.89,5.1,75.81,56.1033,F,14.1,Yes,No,High School,Medium,9
S2385,James,Anderson,student1385@univ.edu,Female,20,Business,42.29,79.36,84.38,94.67,50.1,63.3,56.98,71.465,C,22.2,Yes,No,Master's,High,9
S2386,Jessica,Jackson,student1386@univ.edu,Female,22,Engineering,98.68,41.84,46.36,99.52,85.04,34.1,67.09,62.325,D,28.3,No,Yes,Master's,Medium,9
S2387,David,Johnson,student1387@univ.edu,Male,25,CS,61.9,63.38,48.0,82.67,70.25,2.6,62.97,54.9783,F,2.2,Yes,Yes,High School,Medium,5
S2388,Ahmed,Miller,student1388@univ.edu,Male,24,Mathematics,90.28,55.64,87.25,75.6,88.9,10.3,40.31,59.6667,F,29.1,No,No,High School,High,5
S2389,Layla,Smith,student1389@univ.edu,Female,20,Engineering,30.54,64.46,51.53,86.01,56.09,87.0,79.58,70.7783,C,5.9,Yes,Yes,Bachelor's,Low,9
S2390,Sara,Moore,student1390@univ.edu,Male,22,Mathematics,52.87,49.33,51.56,100.0,79.55,29.7,40.08,58.37,F,4.6,No,No,High School,Low,6
S2391,Layla,Smith,student1391@univ.edu,Male,21,Business,76.69,89.56,96.74,65.72,65.93,78.0,66.58,77.0883,C,6.1,Yes,Yes,None,Medium,2
S2392,Zeina,Anderson,student1392@univ.edu,Female,18,Mathematics,66.69,41.75,95.6,50.86,53.64,89.5,46.14,62.915,D,10.1,No,Yes,Master's,Low,10
S2393,Sarah,Johnson,student1393@univ.edu,Male,22,Business,62.87,64.6,67.25,86.64,81.44,55.1,50.52,67.5917,D,20.0,Yes,Yes,None,Low,6
S2394,Emily,Lee,student1394@univ.edu,Male,21,Mathematics,69.08,86.39,80.06,54.87,91.2,62.1,94.29,78.1517,C,14.4,Yes,No,High School,Medium,6
S2395,Jennifer,Taylor,student1395@univ.edu,Female,25,Business,71.46,58.36,86.09,77.24,63.91,57.6,84.19,71.2317,C,25.4,No,Yes,Master's,Medium,3
S2396,Lisa,Clark,student1396@univ.edu,Female,18,Mathematics,34.67,42.91,59.89,72.98,61.68,75.6,62.28,62.5567,D,27.0,Yes,No,Master's,Low,8
S2397,Robert,Brown,student1397@univ.edu,Male,24,CS,50.92,93.94,43.52,67.89,81.75,51.2,51.67,64.995,D,22.2,Yes,No,Master's,Medium,5
S2398,William,Harris,student1398@univ.edu,Male,23,CS,67.21,80.52,54.42,57.04,62.53,21.3,70.74,57.7583,F,23.5,No,Yes,None,High,3
S2399,David,Smith,student1399@univ.edu,Female,23,Engineering,95.96,63.9,46.48,76.73,65.77,28.2,97.4,63.08,D,28.0,No,Yes,None,High,7
S2400,Maria,Jones,student1400@univ.edu,Female,20,Business,61.65,54.35,85.77,61.08,57.22,79.5,80.54,69.7433,D,10.2,Yes,Yes,High School,Medium,9
S2401,Layla,Johnson,student1401@univ.edu,Female,21,CS,49.57,94.7,48.39,71.75,59.19,88.2,77.03,73.21,C,4.5,Yes,Yes,None,Medium,3
S2402,Hassan,Johnson,student1402@univ.edu,Male,18,Business,36.09,67.84,95.66,58.84,55.96,68.4,75.42,70.3533,C,27.2,No,Yes,None,Low,7
S2403,John,Johnson,student1403@univ.edu,Female,18,Engineering,38.48,53.84,49.41,52.26,76.58,93.8,61.5,64.565,D,7.2,Yes,No,High School,High,10
S2404,Liam,Smith,student1404@univ.edu,Male,21,Engineering,56.16,53.54,76.25,54.24,53.09,5.8,41.3,47.37,F,21.8,No,No,High School,Medium,3
S2405,Ali,Taylor,student1405@univ.edu,Female,22,Mathematics,34.48,84.4,61.23,79.99,50.12,44.9,99.85,70.0817,C,24.7,Yes,Yes,High School,Medium,6
S2406,Amira,Garcia,student1406@univ.edu,Male,21,CS,97.37,79.05,68.12,95.8,76.72,7.5,59.89,64.5133,D,10.1,No,Yes,None,Low,2
S2407,Hassan,Moore,student1407@univ.edu,Female,21,CS,94.4,80.2,98.44,71.4,71.04,42.8,43.5,67.8967,D,7.0,No,No,High School,Low,1
S2408,Layla,Thompson,student1408@univ.edu,Male,19,Business,63.38,43.3,79.73,89.86,81.25,15.6,54.75,60.7483,D,20.9,No,No,None,Low,7
S2409,Zeina,Harris,student1409@univ.edu,Female,21,Business,47.23,49.07,81.04,56.16,67.79,15.5,92.14,60.2833,D,12.6,No,No,None,Low,8
S2410,Emma,Brown,student1410@univ.edu,Female,20,Business,43.48,42.4,96.34,62.24,91.51,77.3,54.74,70.755,C,23.1,Yes,Yes,High School,Low,3
S2411,James,Jackson,student1411@univ.edu,Female,24,Mathematics,72.88,47.61,68.72,98.22,85.68,10.3,79.55,65.0133,D,7.6,No,No,Master's,High,2
S2412,Sarah,Garcia,student1412@univ.edu,Male,18,CS,36.89,56.49,92.25,90.73,90.19,16.4,65.68,68.6233,D,10.2,No,No,Bachelor's,Medium,2
S2413,Layla,Johnson,student1413@univ.edu,Female,20,Business,52.11,60.73,97.73,95.48,74.45,83.4,80.36,82.025,B,10.8,No,No,None,Medium,9
S2414,William,Martin,student1414@univ.edu,Female,24,Engineering,41.53,88.85,74.67,85.41,91.52,2.2,64.41,67.8433,D,5.9,Yes,No,Bachelor's,High,7
S2415,Sarah,Thomas,student1415@univ.edu,Female,19,Engineering,87.29,43.25,65.3,56.32,72.37,41.8,69.53,58.095,F,18.7,Yes,No,High School,High,8
S2416,Fatima,Garcia,student1416@univ.edu,Female,22,Engineering,35.11,74.53,58.07,93.43,82.84,90.1,51.16,75.0217,C,24.0,No,No,None,High,1
S2417,David,Anderson,student1417@univ.edu,Female,25,Engineering,56.15,91.84,57.48,82.77,72.95,20.4,78.98,67.4033,D,16.8,Yes,No,None,High,3
S2418,Karim,Miller,student1418@univ.edu,Male,25,Engineering,78.54,95.59,81.92,63.49,53.2,92.3,69.29,75.965,C,23.4,No,Yes,None,Low,7
S2419,Zeina,Miller,student1419@univ.edu,Male,24,Engineering,30.3,44.04,48.3,89.69,57.58,82.2,90.46,68.7117,D,27.0,No,No,Bachelor's,Medium,5
S2420,Karim,Lee,student1420@univ.edu,Male,21,Engineering,59.6,67.08,74.58,51.15,89.5,16.6,98.64,66.2583,D,17.1,No,No,High School,High,4
S2421,Michael,Williams,student1421@univ.edu,Female,22,Business,92.35,92.6,75.96,51.2,99.27,91.7,56.8,77.9217,C,22.0,Yes,Yes,Bachelor's,Low,5
S2422,Hassan,Anderson,student1422@univ.edu,Male,21,Business,33.49,79.19,93.4,50.05,55.41,33.2,63.49,62.4567,D,15.3,Yes,Yes,Bachelor's,High,9
S2423,Fatima,Davis,student1423@univ.edu,Female,22,CS,34.29,43.69,54.52,67.43,69.25,50.9,44.55,55.0567,F,8.0,No,Yes,High School,Medium,9
S2424,Zeina,Garcia,student1424@univ.edu,Female,22,Mathematics,52.38,70.34,51.83,81.22,50.6,92.2,70.98,69.5283,D,10.9,No,No,High School,Medium,8
S2425,Jennifer,Wilson,student1425@univ.edu,Male,19,CS,40.83,67.76,94.71,55.14,94.87,52.7,73.53,73.1183,C,21.7,No,Yes,None,Low,2
S2426,Jessica,Martin,student1426@univ.edu,Female,24,Mathematics,37.9,74.13,68.2,91.58,71.93,57.9,82.77,74.4183,C,7.7,Yes,Yes,None,Low,8
S2427,Liam,Taylor,student1427@univ.edu,Male,23,Engineering,56.24,55.34,78.62,53.35,67.39,32.7,82.34,61.6233,D,17.3,Yes,No,Bachelor's,Low,10
S2428,Zeina,Thompson,student1428@univ.edu,Male,22,Engineering,57.15,79.57,45.66,95.27,85.02,33.5,42.6,63.6033,D,21.1,No,No,None,High,8
S2429,Hassan,Garcia,student1429@univ.edu,Male,21,CS,40.61,70.93,52.27,95.05,73.1,47.9,63.05,67.05,D,18.6,Yes,No,Master's,Low,6
S2430,Layla,Davis,student1430@univ.edu,Male,23,Engineering,91.24,62.24,57.99,55.32,61.93,80.4,68.03,64.3183,D,7.3,Yes,No,Bachelor's,High,1
S2431,Zeina,White,student1431@univ.edu,Male,20,Mathematics,85.54,68.15,95.19,97.51,55.8,87.9,70.08,79.105,C,5.9,Yes,No,None,Low,1
S2432,Karim,Clark,student1432@univ.edu,Male,18,Mathematics,93.52,48.79,42.88,57.08,92.88,14.1,57.71,52.24,F,10.1,Yes,Yes,Master's,High,8
S2433,Rayan,White,student1433@univ.edu,Female,19,Mathematics,95.43,80.67,74.95,73.74,68.81,71.0,66.07,72.54,C,23.6,No,No,None,Medium,1
S2434,Hassan,Clark,student1434@univ.edu,Female,21,Engineering,50.13,55.96,41.05,85.67,57.62,93.6,90.38,70.7133,C,28.5,No,No,Bachelor's,Medium,10
S2435,Omar,Jones,student1435@univ.edu,Male,19,CS,83.22,54.63,77.43,50.66,51.06,69.3,68.69,61.9617,D,8.8,Yes,Yes,Master's,Medium,10
S2436,Ahmed,Brown,student1436@univ.edu,Female,18,CS,33.07,63.82,89.73,57.57,50.45,50.4,48.07,60.0067,D,11.8,Yes,No,None,Medium,10
S2437,William,Lee,student1437@univ.edu,Male,21,Business,50.23,70.02,52.42,74.6,54.46,18.7,57.02,54.5367,F,13.3,Yes,No,None,Low,9
S2438,Robert,Thomas,student1438@univ.edu,Female,21,Engineering,31.61,52.46,96.54,97.49,84.63,81.7,64.46,79.5467,C,12.2,Yes,No,None,High,6
S2439,James,Thompson,student1439@univ.edu,Male,25,Engineering,50.31,42.36,42.06,94.03,83.77,14.1,72.77,58.1817,F,20.6,Yes,No,None,Low,6
S2440,Emma,Thompson,student1440@univ.edu,Male,23,Business,44.59,48.59,92.64,70.03,82.59,73.0,92.75,76.6,C,21.5,Yes,Yes,Master's,Medium,4
S2441,Michael,Clark,student1441@univ.edu,Male,18,CS,93.5,43.41,42.26,52.62,91.04,58.9,43.96,55.365,F,14.4,Yes,Yes,Master's,High,1
S2442,Ali,Martin,student1442@univ.edu,Male,23,Business,34.51,72.63,96.6,87.8,81.25,5.1,84.38,71.2933,C,3.4,No,Yes,None,Medium,7
S2443,Emma,Miller,student1443@univ.edu,Female,24,Engineering,67.37,78.56,70.71,90.54,57.02,13.7,78.11,64.7733,D,16.6,No,No,None,High,5
S2444,Karim,White,student1444@univ.edu,Male,23,Engineering,35.16,89.69,99.87,51.82,67.44,54.8,52.73,69.3917,D,23.8,Yes,Yes,None,Medium,4
S2445,Hassan,White,student1445@univ.edu,Female,20,CS,69.04,99.25,84.82,57.0,71.11,23.3,99.92,72.5667,C,22.5,No,Yes,High School,Medium,8
S2446,Robert,Harris,student1446@univ.edu,Male,25,Mathematics,57.87,93.88,79.49,77.13,97.91,40.9,54.17,73.9133,C,17.3,No,Yes,High School,High,7
S2447,Karim,Jones,student1447@univ.edu,Female,24,Engineering,71.45,51.04,65.94,72.19,91.54,51.5,74.19,67.7333,D,21.3,No,No,High School,Medium,6
S2448,Ali,Jones,student1448@univ.edu,Male,25,Business,70.65,54.51,59.08,76.77,56.78,34.1,68.6,58.3067,F,15.0,No,No,None,Medium,5
S2449,Maria,Lee,student1449@univ.edu,Male,23,CS,52.2,95.46,95.11,97.06,64.55,77.3,46.56,79.34,C,28.5,No,No,None,High,10
S2450,Omar,Thompson,student1450@univ.edu,Male,20,Business,90.72,61.06,45.57,76.64,54.01,11.4,98.62,57.8833,F,16.7,Yes,Yes,Master's,Low,1
S2451,Noor,Clark,student1451@univ.edu,Male,22,Business,71.61,78.32,71.37,72.36,91.76,49.1,78.37,73.5467,C,29.8,Yes,Yes,Bachelor's,High,4
S2452,Maria,Smith,student1452@univ.edu,Male,20,Business,74.35,43.83,70.43,91.78,51.81,27.5,74.3,59.9417,F,29.1,No,No,Bachelor's,Low,3
S2453,John,Garcia,student1453@univ.edu,Female,21,CS,74.38,40.94,50.09,52.09,89.12,49.8,51.73,55.6283,F,28.3,No,Yes,None,High,7
S2454,Sara,Wilson,student1454@univ.edu,Female,23,Engineering,62.87,87.56,78.1,99.71,84.86,32.7,93.05,79.33,C,21.3,No,No,None,High,10
S2455,Jessica,Jackson,student1455@univ.edu,Female,22,CS,80.43,72.57,69.58,60.41,82.3,25.3,62.36,62.0867,D,9.1,Yes,No,None,High,7
S2456,Jennifer,Lee,student1456@univ.edu,Female,23,Engineering,76.64,92.35,70.4,89.33,78.08,85.6,79.68,82.5733,B,28.0,No,Yes,None,Medium,4
S2457,Robert,Thomas,student1457@univ.edu,Female,23,Engineering,40.8,91.64,88.68,73.64,76.23,0.5,70.47,66.86,D,19.1,Yes,Yes,None,High,9
S2458,Omar,Wilson,student1458@univ.edu,Female,21,Mathematics,99.78,81.43,91.99,51.58,51.19,72.4,58.34,67.8217,D,24.4,No,Yes,Bachelor's,High,5
S2459,Michael,White,student1459@univ.edu,Male,18,CS,62.05,56.82,95.07,87.91,87.92,56.7,81.82,77.7067,C,14.5,No,Yes,Master's,Medium,6
S2460,Yusuf,Williams,student1460@univ.edu,Male,18,CS,59.52,60.1,99.57,55.5,51.92,13.3,81.83,60.37,D,2.1,No,Yes,Bachelor's,High,2
S2461,David,Garcia,student1461@univ.edu,Female,21,CS,39.75,67.84,55.89,84.19,83.62,23.3,53.43,61.3783,D,15.8,No,Yes,High School,High,2
S2462,Ahmed,Johnson,student1462@univ.edu,Male,23,CS,49.23,92.14,64.07,59.23,73.04,26.4,73.08,64.66,D,25.5,No,Yes,Master's,Low,1
S2463,Lisa,Anderson,student1463@univ.edu,Female,21,Engineering,68.78,80.61,60.91,67.11,54.01,63.2,65.88,65.2867,D,3.1,Yes,Yes,Master's,Low,2
S2464,Emily,Moore,student1464@univ.edu,Female,23,Business,82.91,53.2,67.23,51.56,88.24,13.6,51.19,54.17,F,25.7,No,No,Bachelor's,Low,8
S2465,James,Thomas,student1465@univ.edu,Male,20,CS,76.75,89.83,62.47,71.16,86.1,86.9,50.01,74.4117,C,13.9,Yes,Yes,None,Low,9
S2466,James,Martin,student1466@univ.edu,Male,25,Mathematics,41.18,75.35,95.97,71.19,61.7,60.4,65.89,71.75,C,2.6,Yes,No,High School,Medium,8
S2467,Liam,Moore,student1467@univ.edu,Female,18,Business,80.48,89.29,72.39,95.88,56.25,67.7,83.41,77.4867,C,14.3,Yes,Yes,Bachelor's,Medium,4
S2468,Rayan,Martin,student1468@univ.edu,Male,22,Business,89.51,45.43,57.51,57.61,57.26,60.8,54.54,55.525,F,10.3,Yes,Yes,Bachelor's,High,4
S2469,Ahmed,Miller,student1469@univ.edu,Female,20,Mathematics,55.33,62.27,62.72,59.24,80.48,11.0,59.87,55.93,F,18.5,No,No,Bachelor's,Low,9
S2470,Noor,Garcia,student1470@univ.edu,Female,21,Mathematics,91.81,62.35,94.92,54.23,51.91,65.3,49.41,63.02,D,29.5,No,No,High School,High,2
S2471,Sarah,Williams,student1471@univ.edu,Female,20,CS,96.41,96.17,76.3,69.49,89.11,34.0,43.85,68.1533,D,14.7,Yes,Yes,None,Low,10
S2472,Emma,Davis,student1472@univ.edu,Female,21,Engineering,40.97,75.62,54.77,78.36,53.78,32.2,53.07,57.9667,F,14.9,No,Yes,High School,Medium,3
S2473,Fatima,Martin,student1473@univ.edu,Female,25,CS,60.94,57.52,91.03,87.02,92.02,8.1,91.8,71.2483,C,3.6,No,No,High School,Low,3
S2474,Maria,Johnson,student1474@univ.edu,Female,21,Mathematics,68.85,42.05,52.78,97.01,81.9,88.0,50.21,68.6583,D,10.9,No,No,None,Low,4
S2475,Zeina,Davis,student1475@univ.edu,Female,18,Engineering,49.12,81.09,67.55,67.4,81.27,53.6,83.42,72.3883,C,8.7,No,Yes,High School,Low,4
S2476,Rayan,Lee,student1476@univ.edu,Male,25,Engineering,35.02,92.28,58.81,62.18,64.04,6.0,72.73,59.34,F,6.5,Yes,Yes,Bachelor's,High,9
S2477,Ali,Anderson,student1477@univ.edu,Male,20,CS,83.97,84.41,81.11,53.84,87.61,38.7,47.29,65.4933,D,23.8,No,Yes,None,Low,4
S2478,Jennifer,Thompson,student1478@univ.edu,Male,25,Engineering,81.68,76.01,67.95,75.51,85.32,64.8,65.7,72.5483,C,7.2,Yes,Yes,Master's,Low,2
S2479,James,Smith,student1479@univ.edu,Male,25,CS,61.97,66.02,56.14,68.26,89.71,79.4,80.28,73.3017,C,25.5,No,Yes,Bachelor's,Low,8
S2480,Maria,Martin,student1480@univ.edu,Female,19,CS,91.75,75.05,44.83,63.24,82.13,36.2,96.08,66.255,D,13.8,No,Yes,None,Medium,6
S2481,Michael,Smith,student1481@univ.edu,Male,25,Mathematics,64.9,54.18,66.77,84.22,55.82,75.5,70.06,67.7583,D,13.6,Yes,No,Bachelor's,High,6
S2482,Michael,Smith,student1482@univ.edu,Male,24,Mathematics,94.66,66.44,53.13,51.26,68.17,20.7,45.91,50.935,F,17.2,No,No,High School,Low,3
S2483,Omar,Moore,student1483@univ.edu,Female,19,Business,50.8,63.46,62.88,74.71,60.24,21.8,57.81,56.8167,F,21.0,Yes,No,None,Low,5
S2484,Ali,Smith,student1484@univ.edu,Female,20,Business,65.8,46.76,63.81,76.59,71.07,88.7,64.94,68.645,D,15.4,No,No,Master's,Medium,9
S2485,Fatima,Thomas,student1485@univ.edu,Female,18,Engineering,56.42,73.52,97.68,50.15,63.92,22.0,80.97,64.7067,D,27.8,Yes,No,Bachelor's,High,2
S2486,Karim,Anderson,student1486@univ.edu,Male,20,CS,76.29,50.06,96.1,69.17,79.92,28.0,42.62,60.9783,D,9.4,No,Yes,High School,Low,9
S2487,William,Jones,student1487@univ.edu,Male,20,Business,63.59,71.12,41.23,76.82,72.32,58.3,99.33,69.8533,D,13.2,Yes,No,Master's,High,8
S2488,Lisa,Clark,student1488@univ.edu,Female,25,Business,70.71,66.93,76.02,65.79,96.49,13.5,69.42,64.6917,D,5.1,No,No,None,Medium,9
S2489,Amira,Smith,student1489@univ.edu,Male,18,Mathematics,35.39,52.68,88.05,92.71,93.26,31.3,91.69,74.9483,C,4.7,No,Yes,High School,Low,10
